slices,colour,cluster,r,value
T6M_30_1_slice4.pkl,val_green,2,166,249.47
T6M_30_1_slice4.pkl,val_green,2,167,252.82
T6M_30_1_slice4.pkl,val_green,2,168,255.86
T6M_30_1_slice4.pkl,val_green,2,169,259.32
T6M_30_1_slice4.pkl,val_green,2,170,268.32
T6M_30_1_slice4.pkl,val_green,2,171,274.92
T6M_30_1_slice4.pkl,val_green,2,172,281.28
T6M_30_1_slice4.pkl,val_green,2,173,290.56
T6M_30_1_slice4.pkl,val_green,2,174,299.79
T6M_30_1_slice4.pkl,val_green,2,175,305.18
T6M_30_1_slice4.pkl,val_green,2,176,309.47
T6M_30_1_slice4.pkl,val_green,2,177,310.31
T6M_30_1_slice4.pkl,val_green,2,178,312.51
T6M_30_1_slice4.pkl,val_green,2,179,316.69
T6M_30_1_slice4.pkl,val_green,2,180,311.82
T6M_30_1_slice4.pkl,val_green,2,181,312.24
T6M_30_1_slice4.pkl,val_green,2,182,312.48
T6M_30_1_slice4.pkl,val_green,2,183,308.38
T6M_30_1_slice4.pkl,val_green,2,184,306.4
T6M_30_1_slice4.pkl,val_green,2,185,303.8
T6M_30_1_slice4.pkl,val_green,2,186,300.01
T6M_30_1_slice4.pkl,val_green,2,187,300.23
T6M_30_1_slice4.pkl,val_green,2,188,300.61
T6M_30_1_slice4.pkl,val_green,2,189,301.43
T6M_30_1_slice4.pkl,val_green,2,190,305.21
T6M_30_1_slice4.pkl,val_green,2,191,298.88
T6M_30_1_slice4.pkl,val_green,2,192,298.38
T6M_30_1_slice4.pkl,val_green,2,193,298.14
T6M_30_1_slice4.pkl,val_green,2,194,300.85
T6M_30_1_slice4.pkl,val_green,2,195,308.4
T6M_30_1_slice4.pkl,val_green,2,196,313.26
T6M_30_1_slice4.pkl,val_green,2,197,317.61
T6M_30_1_slice4.pkl,val_green,2,198,323.55
T6M_30_1_slice4.pkl,val_green,2,199,320.7
T6M_30_1_slice4.pkl,val_green,2,200,324.23
T6M_30_1_slice4.pkl,val_green,2,201,323.02
T6M_30_1_slice4.pkl,val_green,2,202,319.1
T6M_30_1_slice4.pkl,val_green,2,203,310.68
T6M_30_1_slice4.pkl,val_green,2,204,304.57
T6M_30_1_slice4.pkl,val_green,2,205,294.62
T6M_30_1_slice4.pkl,val_green,2,206,293.26
T6M_30_1_slice4.pkl,val_green,2,207,286.37
T6M_30_1_slice4.pkl,val_green,2,208,271.53
T6M_30_1_slice4.pkl,val_green,2,209,264.83
T6M_30_1_slice4.pkl,val_green,2,210,255.29
T6M_30_1_slice4.pkl,val_green,2,211,250.53
T6M_30_1_slice4.pkl,val_green,2,212,246.54
T6M_30_1_slice4.pkl,val_green,2,213,251.24
T6M_30_1_slice4.pkl,val_green,2,214,253.39
T6M_30_1_slice4.pkl,val_green,2,215,255.19
T6M_30_1_slice4.pkl,val_green,2,216,266.77
T6M_30_1_slice4.pkl,val_green,2,217,273.57
T6M_30_1_slice4.pkl,val_green,2,218,276.27
T6M_30_1_slice4.pkl,val_green,2,219,281.14
T6M_30_1_slice4.pkl,val_green,2,220,283.16
T6M_30_1_slice4.pkl,val_green,2,221,280.98
T6M_30_1_slice4.pkl,val_green,2,222,282.44
T6M_30_1_slice4.pkl,val_green,2,223,283.79
T6M_30_1_slice4.pkl,val_green,2,224,276.84
T6M_30_1_slice4.pkl,val_green,2,225,271.54
T6M_30_1_slice4.pkl,val_green,2,226,259.05
T6M_30_1_slice4.pkl,val_green,2,227,252.14
T6M_30_1_slice4.pkl,val_green,2,228,236.77
T6M_30_1_slice4.pkl,val_green,2,229,222.47
T6M_30_1_slice4.pkl,val_green,2,230,211.17
T6M_30_1_slice4.pkl,val_green,2,231,197.01
T6M_30_1_slice4.pkl,val_green,2,232,184.56
T6M_30_1_slice4.pkl,val_green,2,233,171.69
T6M_30_1_slice4.pkl,val_green,2,234,167.96
T6M_30_1_slice4.pkl,val_green,2,235,168.33
T6M_30_1_slice4.pkl,val_green,2,236,166.4
T6M_30_1_slice4.pkl,val_green,2,237,171.63
T6M_30_1_slice4.pkl,val_green,2,238,171.93
T6M_30_1_slice4.pkl,val_green,2,239,176.4
T6M_30_1_slice4.pkl,val_green,2,240,185.13
T6M_30_1_slice4.pkl,val_green,2,241,186.07
T6M_30_1_slice4.pkl,val_green,2,242,187.13
T6M_30_1_slice4.pkl,val_green,2,243,190.68
T2M_6_3_slice2.pkl,val_green,5,0,1855
T2M_6_3_slice2.pkl,val_green,5,1,1893.72
T2M_6_3_slice2.pkl,val_green,5,2,1767.72
T2M_6_3_slice2.pkl,val_green,5,3,1501.17
T2M_6_3_slice2.pkl,val_green,5,4,807.93
T2M_6_3_slice2.pkl,val_green,5,5,492.19
T2M_6_3_slice2.pkl,val_green,5,6,336.68
T2M_6_3_slice2.pkl,val_green,5,7,339.36
T2M_6_3_slice2.pkl,val_green,5,8,451.58
T2M_6_3_slice2.pkl,val_green,5,9,716.58
T2M_6_3_slice2.pkl,val_green,5,10,986.46
T2M_6_3_slice2.pkl,val_green,5,11,1084.32
T2M_6_3_slice2.pkl,val_green,5,12,1193.29
T2M_6_3_slice2.pkl,val_green,5,13,1203.73
T2M_6_3_slice2.pkl,val_green,5,14,1199.37
T2M_6_3_slice2.pkl,val_green,5,15,1157.06
T2M_6_3_slice2.pkl,val_green,5,16,1031.38
T2M_6_3_slice2.pkl,val_green,5,17,962.8
T2M_6_3_slice2.pkl,val_green,5,18,1012.57
T2M_6_3_slice2.pkl,val_green,5,19,1273.84
T2M_6_3_slice2.pkl,val_green,5,20,1619.95
T2M_6_3_slice2.pkl,val_green,5,21,1811.42
T2M_6_3_slice2.pkl,val_green,5,22,1886.67
T2M_6_3_slice2.pkl,val_green,5,23,1903.18
T2M_6_3_slice2.pkl,val_green,5,24,1860.4
T2M_6_3_slice2.pkl,val_green,5,25,1810.84
T2M_6_3_slice2.pkl,val_green,5,26,1827.53
T2M_6_3_slice2.pkl,val_green,5,27,1848.45
T2M_6_3_slice2.pkl,val_green,5,28,1828.43
T2M_6_3_slice2.pkl,val_green,5,29,1787.73
T2M_6_3_slice2.pkl,val_green,5,30,1694.24
T2M_6_3_slice2.pkl,val_green,5,31,1565.79
T2M_6_3_slice2.pkl,val_green,5,32,1429.63
T2M_6_3_slice2.pkl,val_green,5,33,1311.65
T2M_6_3_slice2.pkl,val_green,5,34,1343.21
T2M_6_3_slice2.pkl,val_green,5,35,1435.93
T2M_6_3_slice2.pkl,val_green,5,36,1590.92
T2M_6_3_slice2.pkl,val_green,5,37,1774.16
T2M_6_3_slice2.pkl,val_green,5,38,1879.63
T2M_6_3_slice2.pkl,val_green,5,39,1891.11
T2M_6_3_slice2.pkl,val_green,5,40,1900.14
T2M_6_3_slice2.pkl,val_green,5,41,1806.26
T2M_6_3_slice2.pkl,val_green,5,42,1718.87
T2M_6_3_slice2.pkl,val_green,5,43,1652.5
T2M_6_3_slice2.pkl,val_green,5,44,1594
T2M_6_3_slice2.pkl,val_green,5,45,1502.34
T2M_6_3_slice2.pkl,val_green,5,46,1383.19
T2M_6_3_slice2.pkl,val_green,5,47,1329.06
T2M_6_3_slice2.pkl,val_green,5,48,1303.37
T2M_6_3_slice2.pkl,val_green,5,49,1311.47
T2M_6_3_slice2.pkl,val_green,5,50,1270.76
T2M_6_3_slice2.pkl,val_green,5,51,1336.22
T2M_6_3_slice2.pkl,val_green,5,52,1485.43
T2M_6_3_slice2.pkl,val_green,5,53,1615.75
T2M_6_3_slice2.pkl,val_green,5,54,1781.46
T2M_6_3_slice2.pkl,val_green,5,55,1852.03
T2M_6_3_slice2.pkl,val_green,5,56,1873.19
T2M_6_3_slice2.pkl,val_green,5,57,1807.61
T2M_6_3_slice2.pkl,val_green,5,58,1699.12
T2M_6_3_slice2.pkl,val_green,5,59,1513.74
T2M_6_3_slice2.pkl,val_green,5,60,1263.54
T2M_6_3_slice2.pkl,val_green,5,61,1021.54
T2M_6_3_slice2.pkl,val_green,5,62,909.31
T2M_6_3_slice2.pkl,val_green,5,63,895.73
T2M_6_3_slice2.pkl,val_green,5,64,957.09
T2M_6_3_slice2.pkl,val_green,5,65,1079
T2M_6_3_slice2.pkl,val_green,5,66,1117.32
T2M_6_3_slice2.pkl,val_green,5,67,1138.92
T2M_6_3_slice2.pkl,val_green,5,68,1176.25
T2M_6_3_slice2.pkl,val_green,5,69,1187.25
T2M_6_3_slice2.pkl,val_green,5,70,1167.2
T2M_6_3_slice2.pkl,val_green,5,71,1128.96
T2M_6_3_slice2.pkl,val_green,5,72,1087.75
T2M_6_3_slice2.pkl,val_green,5,73,1038.35
T2M_6_3_slice2.pkl,val_green,5,74,1007.39
T2M_6_3_slice2.pkl,val_green,5,75,1016.39
T2M_6_3_slice2.pkl,val_green,5,76,1030.77
T2M_6_3_slice2.pkl,val_green,5,77,1051.76
T2M_6_3_slice2.pkl,val_green,5,78,1045.49
T2M_6_3_slice2.pkl,val_green,5,79,1004.92
T2M_6_3_slice2.pkl,val_green,5,80,992.32
T2M_6_3_slice2.pkl,val_green,5,81,942.25
T2M_6_3_slice2.pkl,val_green,5,82,940.89
T2M_6_3_slice2.pkl,val_green,5,83,920.75
T2M_6_3_slice2.pkl,val_green,5,84,916.58
T2M_6_3_slice2.pkl,val_green,5,85,876.02
T2M_6_3_slice2.pkl,val_green,5,86,822.03
T2M_6_3_slice2.pkl,val_green,5,87,733.44
T2M_6_3_slice2.pkl,val_green,5,88,643.87
T2M_6_3_slice2.pkl,val_green,5,89,567.41
T2M_6_3_slice2.pkl,val_green,5,90,488.99
T2M_6_3_slice2.pkl,val_green,5,91,453.04
T2M_6_3_slice2.pkl,val_green,5,92,427.75
T2M_6_3_slice2.pkl,val_green,5,93,406.41
T2M_6_3_slice2.pkl,val_green,5,94,409.48
T2M_6_3_slice2.pkl,val_green,5,95,395.12
T2M_6_3_slice2.pkl,val_green,5,96,368.91
T2M_6_3_slice2.pkl,val_green,5,97,343.25
T2M_6_3_slice2.pkl,val_green,5,98,301.54
T2M_6_3_slice2.pkl,val_green,5,99,269.77
T2M_6_3_slice2.pkl,val_green,5,100,244.35
T2M_6_3_slice2.pkl,val_green,5,101,225.35
T2M_6_3_slice2.pkl,val_green,5,102,205.41
T2M_6_3_slice2.pkl,val_green,5,103,186.28
T2M_6_3_slice2.pkl,val_green,5,104,184.02
T2M_6_3_slice2.pkl,val_green,5,105,173.6
T2M_6_3_slice2.pkl,val_green,5,106,163.37
T2M_6_3_slice2.pkl,val_green,5,107,154.72
T2M_6_3_slice2.pkl,val_green,5,108,144.49
T2M_6_3_slice2.pkl,val_green,5,109,141.51
T2M_6_3_slice2.pkl,val_green,5,110,126.89
T2M_6_3_slice2.pkl,val_green,5,111,121.41
T2M_6_3_slice2.pkl,val_green,5,112,117.57
T2M_6_3_slice2.pkl,val_green,5,113,108.81
T2M_6_3_slice2.pkl,val_green,5,114,106.3
T2M_6_3_slice2.pkl,val_green,5,115,100.69
T2M_6_3_slice2.pkl,val_green,5,116,98.24
T2M_6_3_slice2.pkl,val_green,5,117,90.34
T2M_6_3_slice2.pkl,val_green,5,118,82.78
T2M_6_3_slice2.pkl,val_green,5,119,84.39
T2M_6_3_slice2.pkl,val_green,5,120,82.56
T2M_6_3_slice2.pkl,val_green,5,121,77.44
T2M_6_3_slice2.pkl,val_green,5,122,75.68
T2M_6_3_slice2.pkl,val_green,5,123,72.43
T2M_6_3_slice2.pkl,val_green,5,124,76.51
T2M_6_3_slice2.pkl,val_green,5,125,72.53
T2M_6_3_slice2.pkl,val_green,5,126,68.29
T2M_6_3_slice2.pkl,val_green,5,127,69.86
T2M_6_3_slice2.pkl,val_green,5,128,65.25
T2M_6_3_slice2.pkl,val_green,5,129,61.22
T2M_6_3_slice2.pkl,val_green,5,130,60.65
T2M_6_3_slice2.pkl,val_green,5,131,59.81
T2M_6_3_slice2.pkl,val_green,5,132,53.5
T2M_6_3_slice2.pkl,val_green,5,133,55.16
T2M_6_3_slice2.pkl,val_green,5,134,56.26
T2M_6_3_slice2.pkl,val_green,5,135,51.35
T2M_6_3_slice2.pkl,val_green,5,136,49.27
T2M_6_3_slice2.pkl,val_green,5,137,46.37
T2M_6_3_slice2.pkl,val_green,5,138,44.84
T2M_6_3_slice2.pkl,val_green,5,139,44.01
T2M_6_3_slice2.pkl,val_green,5,140,43.53
T2M_6_3_slice2.pkl,val_green,5,141,41.62
T2M_6_3_slice2.pkl,val_green,5,142,41.27
T2M_6_3_slice2.pkl,val_green,5,143,39.44
T2M_6_3_slice2.pkl,val_green,5,144,41.03
T2M_6_3_slice2.pkl,val_green,5,145,37.73
T2M_6_3_slice2.pkl,val_green,5,146,36.21
T2M_6_3_slice2.pkl,val_green,5,147,37.45
T2M_6_3_slice2.pkl,val_green,5,148,35.02
T2M_6_3_slice2.pkl,val_green,5,149,32.19
T2M_6_3_slice2.pkl,val_green,5,150,32.38
T2M_6_3_slice2.pkl,val_green,5,151,29.79
T2M_6_3_slice2.pkl,val_green,5,152,28.75
T2M_6_3_slice2.pkl,val_green,5,153,28.03
T2M_6_3_slice2.pkl,val_green,5,154,27.43
T2M_6_3_slice2.pkl,val_green,5,155,26
T2M_6_3_slice2.pkl,val_green,5,156,26.56
T2M_6_3_slice2.pkl,val_green,5,157,27.75
T2M_6_3_slice2.pkl,val_green,5,158,27.03
T2M_6_3_slice2.pkl,val_green,5,159,26.13
T2M_6_3_slice2.pkl,val_green,5,160,24.57
T2M_6_3_slice2.pkl,val_green,5,161,24.06
T2M_6_3_slice2.pkl,val_green,5,162,24.71
T2M_6_3_slice2.pkl,val_green,5,163,22.7
T2M_6_3_slice2.pkl,val_green,5,164,21.28
T2M_6_3_slice2.pkl,val_green,5,165,22.33
T2M_6_3_slice2.pkl,val_green,5,166,21.65
T2M_6_3_slice2.pkl,val_green,5,167,20.63
T2M_6_3_slice2.pkl,val_green,5,168,20.12
T2M_6_3_slice2.pkl,val_green,5,169,19.84
T2M_6_3_slice2.pkl,val_green,5,170,18.85
T2M_6_3_slice2.pkl,val_green,5,171,18.38
T2M_6_3_slice2.pkl,val_green,5,172,20.05
T2M_6_3_slice2.pkl,val_green,5,173,19.01
T2M_6_3_slice2.pkl,val_green,5,174,19.31
T2M_6_3_slice2.pkl,val_green,5,175,17.32
T2M_6_3_slice2.pkl,val_green,5,176,16.93
T2M_6_3_slice2.pkl,val_green,5,177,17.93
T2M_6_3_slice2.pkl,val_green,5,178,16.79
T2M_6_3_slice2.pkl,val_green,5,179,16.9
T2M_6_3_slice2.pkl,val_green,5,180,15.01
T2M_6_3_slice2.pkl,val_green,5,181,16.88
T2M_6_3_slice2.pkl,val_green,5,182,16.29
T2M_6_3_slice2.pkl,val_green,5,183,17.88
T2M_6_3_slice2.pkl,val_green,5,184,21.59
T2M_6_3_slice2.pkl,val_green,5,185,22.72
T2M_6_3_slice2.pkl,val_green,5,186,27.76
T2M_6_3_slice2.pkl,val_green,5,187,28.23
T2M_6_3_slice2.pkl,val_green,5,188,30.16
T2M_6_3_slice2.pkl,val_green,5,189,29.81
T2M_6_3_slice2.pkl,val_green,5,190,27.77
T2M_6_3_slice2.pkl,val_green,5,191,24.22
T2M_6_3_slice2.pkl,val_green,5,192,19.01
T2M_6_3_slice2.pkl,val_green,5,193,14.03
T2M_6_3_slice2.pkl,val_green,5,194,11.96
T2M_6_3_slice2.pkl,val_green,5,195,11.66
T2M_6_3_slice2.pkl,val_green,5,196,10.95
T2M_6_3_slice2.pkl,val_green,5,197,11.2
T2M_6_3_slice2.pkl,val_green,5,198,9.58
T2M_6_3_slice2.pkl,val_green,5,199,10.09
T2M_6_3_slice2.pkl,val_green,5,200,9.85
T2M_6_3_slice2.pkl,val_green,5,201,9.57
T2M_6_3_slice2.pkl,val_green,5,202,10.38
T2M_6_3_slice2.pkl,val_green,5,203,9.82
T2M_6_3_slice2.pkl,val_green,5,204,8.37
T2M_6_3_slice2.pkl,val_green,5,205,9.45
T2M_6_3_slice2.pkl,val_green,5,206,10.02
T2M_6_3_slice2.pkl,val_green,5,207,8.12
T2M_6_3_slice2.pkl,val_green,5,208,8.34
T2M_6_3_slice2.pkl,val_green,5,209,6.92
T2M_6_3_slice2.pkl,val_green,5,210,8.51
T2M_6_3_slice2.pkl,val_green,5,211,9
T2M_6_3_slice2.pkl,val_green,5,212,8.06
T2M_6_3_slice2.pkl,val_green,5,213,8.65
T2M_6_3_slice2.pkl,val_green,5,214,8.36
T2M_6_3_slice2.pkl,val_green,5,215,7.6
T2M_6_3_slice2.pkl,val_green,5,216,6.5
T2M_6_3_slice2.pkl,val_green,5,217,8.26
T2M_6_3_slice2.pkl,val_green,5,218,8.72
T2M_6_3_slice2.pkl,val_green,5,219,7.91
T2M_6_3_slice2.pkl,val_green,5,220,7.44
T2M_6_3_slice2.pkl,val_green,5,221,7.31
T2M_6_3_slice2.pkl,val_green,5,222,6.93
T2M_6_3_slice2.pkl,val_green,5,223,6.81
T2M_6_3_slice2.pkl,val_green,5,224,6.76
T2M_6_3_slice2.pkl,val_green,5,225,6.44
T2M_6_3_slice2.pkl,val_green,5,226,7.1
T2M_6_3_slice2.pkl,val_green,5,227,5.52
T2M_6_3_slice2.pkl,val_green,5,228,5.77
T2M_6_3_slice2.pkl,val_green,5,229,5.03
T2M_6_3_slice2.pkl,val_green,5,230,5.79
T2M_6_3_slice2.pkl,val_green,5,231,5.06
T2M_6_3_slice2.pkl,val_green,5,232,5.49
T2M_6_3_slice2.pkl,val_green,5,233,5.67
T2M_6_3_slice2.pkl,val_green,5,234,6.44
T2M_6_3_slice2.pkl,val_green,5,235,4.58
T2M_6_3_slice2.pkl,val_green,5,236,5.05
T2M_6_3_slice2.pkl,val_green,5,237,4.5
T2M_6_3_slice2.pkl,val_green,5,238,4.43
T2M_6_3_slice2.pkl,val_green,5,239,4.84
T2M_6_3_slice2.pkl,val_green,5,240,4.57
T2M_6_3_slice2.pkl,val_green,5,241,4.69
T2M_6_3_slice2.pkl,val_green,5,242,4.75
T2M_6_3_slice2.pkl,val_green,5,243,5.38
T3M_7_1_slice11.pkl,val_green,0,0,8
T3M_7_1_slice11.pkl,val_green,0,1,7
T3M_7_1_slice11.pkl,val_green,0,2,6.96
T3M_7_1_slice11.pkl,val_green,0,3,7.33
T3M_7_1_slice11.pkl,val_green,0,4,5.76
T3M_7_1_slice11.pkl,val_green,0,5,5.61
T3M_7_1_slice11.pkl,val_green,0,6,4.89
T3M_7_1_slice11.pkl,val_green,0,7,4.42
T3M_7_1_slice11.pkl,val_green,0,8,4.4
T3M_7_1_slice11.pkl,val_green,0,9,4.5
T3M_7_1_slice11.pkl,val_green,0,10,4.23
T3M_7_1_slice11.pkl,val_green,0,11,5.68
T3M_7_1_slice11.pkl,val_green,0,12,4.31
T3M_7_1_slice11.pkl,val_green,0,13,4.39
T3M_7_1_slice11.pkl,val_green,0,14,4.33
T3M_7_1_slice11.pkl,val_green,0,15,4.33
T3M_7_1_slice11.pkl,val_green,0,16,4.56
T3M_7_1_slice11.pkl,val_green,0,17,2.72
T3M_7_1_slice11.pkl,val_green,0,18,3.49
T3M_7_1_slice11.pkl,val_green,0,19,2.82
T3M_7_1_slice11.pkl,val_green,0,20,3.09
T3M_7_1_slice11.pkl,val_green,0,21,4.22
T3M_7_1_slice11.pkl,val_green,0,22,3.88
T3M_7_1_slice11.pkl,val_green,0,23,3.92
T3M_7_1_slice11.pkl,val_green,0,24,4.14
T3M_7_1_slice11.pkl,val_green,0,25,2.95
T3M_7_1_slice11.pkl,val_green,0,26,3.29
T3M_7_1_slice11.pkl,val_green,0,27,2.91
T3M_7_1_slice11.pkl,val_green,0,28,3.05
T3M_7_1_slice11.pkl,val_green,0,29,3.25
T3M_7_1_slice11.pkl,val_green,0,30,4.08
T3M_7_1_slice11.pkl,val_green,0,31,3.06
T3M_7_1_slice11.pkl,val_green,0,32,3.46
T3M_7_1_slice11.pkl,val_green,0,33,3.4
T3M_7_1_slice11.pkl,val_green,0,34,4.06
T3M_7_1_slice11.pkl,val_green,0,35,3.8
T3M_7_1_slice11.pkl,val_green,0,36,4.99
T3M_7_1_slice11.pkl,val_green,0,37,4.43
T3M_7_1_slice11.pkl,val_green,0,38,4.2
T3M_7_1_slice11.pkl,val_green,0,39,5.49
T3M_7_1_slice11.pkl,val_green,0,40,5.9
T3M_7_1_slice11.pkl,val_green,0,41,5.51
T3M_7_1_slice11.pkl,val_green,0,42,5.36
T3M_7_1_slice11.pkl,val_green,0,43,5.48
T3M_7_1_slice11.pkl,val_green,0,44,6.55
T3M_7_1_slice11.pkl,val_green,0,45,6.85
T3M_7_1_slice11.pkl,val_green,0,46,7.05
T3M_7_1_slice11.pkl,val_green,0,47,7.9
T3M_7_1_slice11.pkl,val_green,0,48,7.32
T3M_7_1_slice11.pkl,val_green,0,49,7.24
T3M_7_1_slice11.pkl,val_green,0,50,7.9
T3M_7_1_slice11.pkl,val_green,0,51,8.1
T3M_7_1_slice11.pkl,val_green,0,52,6.69
T3M_7_1_slice11.pkl,val_green,0,53,6.82
T3M_7_1_slice11.pkl,val_green,0,54,7.26
T3M_7_1_slice11.pkl,val_green,0,55,7.74
T3M_7_1_slice11.pkl,val_green,0,56,7.2
T3M_7_1_slice11.pkl,val_green,0,57,6.73
T3M_7_1_slice11.pkl,val_green,0,58,6.32
T3M_7_1_slice11.pkl,val_green,0,59,7.01
T3M_7_1_slice11.pkl,val_green,0,60,6.87
T3M_7_1_slice11.pkl,val_green,0,61,7.56
T3M_7_1_slice11.pkl,val_green,0,62,7.87
T3M_7_1_slice11.pkl,val_green,0,63,7.81
T3M_7_1_slice11.pkl,val_green,0,64,7.47
T3M_7_1_slice11.pkl,val_green,0,65,8.62
T3M_7_1_slice11.pkl,val_green,0,66,8.22
T3M_7_1_slice11.pkl,val_green,0,67,9
T3M_7_1_slice11.pkl,val_green,0,68,9.48
T3M_7_1_slice11.pkl,val_green,0,69,9.47
T3M_7_1_slice11.pkl,val_green,0,70,9.61
T3M_7_1_slice11.pkl,val_green,0,71,10.06
T3M_7_1_slice11.pkl,val_green,0,72,9.97
T3M_7_1_slice11.pkl,val_green,0,73,9.92
T3M_7_1_slice11.pkl,val_green,0,74,10.54
T3M_7_1_slice11.pkl,val_green,0,75,11.89
T3M_7_1_slice11.pkl,val_green,0,76,12.31
T3M_7_1_slice11.pkl,val_green,0,77,12.44
T3M_7_1_slice11.pkl,val_green,0,78,12.85
T3M_7_1_slice11.pkl,val_green,0,79,15.55
T3M_7_1_slice11.pkl,val_green,0,80,16.69
T3M_7_1_slice11.pkl,val_green,0,81,19.65
T3M_7_1_slice11.pkl,val_green,0,82,22.41
T3M_7_1_slice11.pkl,val_green,0,83,24.79
T3M_7_1_slice11.pkl,val_green,0,84,27.45
T3M_7_1_slice11.pkl,val_green,0,85,30.35
T3M_7_1_slice11.pkl,val_green,0,86,31.42
T3M_7_1_slice11.pkl,val_green,0,87,34.56
T3M_7_1_slice11.pkl,val_green,0,88,35.92
T3M_7_1_slice11.pkl,val_green,0,89,36.66
T3M_7_1_slice11.pkl,val_green,0,90,37.16
T3M_7_1_slice11.pkl,val_green,0,91,37.07
T3M_7_1_slice11.pkl,val_green,0,92,37.19
T3M_7_1_slice11.pkl,val_green,0,93,36.49
T3M_7_1_slice11.pkl,val_green,0,94,36.23
T3M_7_1_slice11.pkl,val_green,0,95,35.02
T3M_7_1_slice11.pkl,val_green,0,96,31.61
T3M_7_1_slice11.pkl,val_green,0,97,30.52
T3M_7_1_slice11.pkl,val_green,0,98,27.98
T3M_7_1_slice11.pkl,val_green,0,99,25.44
T3M_7_1_slice11.pkl,val_green,0,100,22.15
T3M_7_1_slice11.pkl,val_green,0,101,20.73
T3M_7_1_slice11.pkl,val_green,0,102,18.19
T3M_7_1_slice11.pkl,val_green,0,103,15.84
T3M_7_1_slice11.pkl,val_green,0,104,13.38
T3M_7_1_slice11.pkl,val_green,0,105,10.48
T3M_7_1_slice11.pkl,val_green,0,106,9.38
T3M_7_1_slice11.pkl,val_green,0,107,7.51
T3M_7_1_slice11.pkl,val_green,0,108,6.01
T3M_7_1_slice11.pkl,val_green,0,109,5.41
T3M_7_1_slice11.pkl,val_green,0,110,4.93
T3M_7_1_slice11.pkl,val_green,0,111,4.4
T3M_7_1_slice11.pkl,val_green,0,112,3.47
T3M_7_1_slice11.pkl,val_green,0,113,3.27
T3M_7_1_slice11.pkl,val_green,0,114,2.91
T3M_7_1_slice11.pkl,val_green,0,115,2.91
T3M_7_1_slice11.pkl,val_green,0,116,3.13
T3M_7_1_slice11.pkl,val_green,0,117,2.87
T3M_7_1_slice11.pkl,val_green,0,118,2.64
T3M_7_1_slice11.pkl,val_green,0,119,3.01
T3M_7_1_slice11.pkl,val_green,0,120,3.19
T3M_7_1_slice11.pkl,val_green,0,121,3.94
T3M_7_1_slice11.pkl,val_green,0,122,4.29
T3M_7_1_slice11.pkl,val_green,0,123,5.37
T3M_7_1_slice11.pkl,val_green,0,124,6.15
T3M_7_1_slice11.pkl,val_green,0,125,5.94
T3M_7_1_slice11.pkl,val_green,0,126,7.18
T3M_7_1_slice11.pkl,val_green,0,127,8.29
T3M_7_1_slice11.pkl,val_green,0,128,8.66
T3M_7_1_slice11.pkl,val_green,0,129,9.47
T3M_7_1_slice11.pkl,val_green,0,130,10.24
T3M_7_1_slice11.pkl,val_green,0,131,10.58
T3M_7_1_slice11.pkl,val_green,0,132,9.87
T3M_7_1_slice11.pkl,val_green,0,133,10.92
T3M_7_1_slice11.pkl,val_green,0,134,10.4
T3M_7_1_slice11.pkl,val_green,0,135,10.03
T3M_7_1_slice11.pkl,val_green,0,136,9.65
T3M_7_1_slice11.pkl,val_green,0,137,9.56
T3M_7_1_slice11.pkl,val_green,0,138,8.7
T3M_7_1_slice11.pkl,val_green,0,139,7.73
T3M_7_1_slice11.pkl,val_green,0,140,7.12
T3M_7_1_slice11.pkl,val_green,0,141,5.86
T3M_7_1_slice11.pkl,val_green,0,142,5.63
T3M_7_1_slice11.pkl,val_green,0,143,4.31
T3M_7_1_slice11.pkl,val_green,0,144,3.55
T3M_7_1_slice11.pkl,val_green,0,145,3.53
T3M_7_1_slice11.pkl,val_green,0,146,2.69
T3M_7_1_slice11.pkl,val_green,0,147,2.36
T3M_7_1_slice11.pkl,val_green,0,148,2.22
T3M_7_1_slice11.pkl,val_green,0,149,2.28
T3M_7_1_slice11.pkl,val_green,0,150,1.7
T3M_7_1_slice11.pkl,val_green,0,151,1.94
T3M_7_1_slice11.pkl,val_green,0,152,1.77
T3M_7_1_slice11.pkl,val_green,0,153,1.57
T3M_7_1_slice11.pkl,val_green,0,154,1.67
T3M_7_1_slice11.pkl,val_green,0,155,1.46
T3M_7_1_slice11.pkl,val_green,0,156,1.41
T3M_7_1_slice11.pkl,val_green,0,157,1.27
T3M_7_1_slice11.pkl,val_green,0,158,1.51
T3M_7_1_slice11.pkl,val_green,0,159,1.27
T3M_7_1_slice11.pkl,val_green,0,160,1.44
T3M_7_1_slice11.pkl,val_green,0,161,1.2
T3M_7_1_slice11.pkl,val_green,0,162,1.24
T3M_7_1_slice11.pkl,val_green,0,163,1.42
T3M_7_1_slice11.pkl,val_green,0,164,1.48
T3M_7_1_slice11.pkl,val_green,0,165,1.26
T3M_7_1_slice11.pkl,val_green,0,166,1.2
T3M_7_1_slice11.pkl,val_green,0,167,1.53
T3M_7_1_slice11.pkl,val_green,0,168,1.32
T3M_7_1_slice11.pkl,val_green,0,169,1.42
T3M_7_1_slice11.pkl,val_green,0,170,1.51
T3M_7_1_slice11.pkl,val_green,0,171,1.52
T3M_7_1_slice11.pkl,val_green,0,172,1.58
T3M_7_1_slice11.pkl,val_green,0,173,1.53
T3M_7_1_slice11.pkl,val_green,0,174,1.48
